DR2.FC0123_BS_GAIN.PVP23 LEPK.PRZEPLYW!!! - P_TAG
DR2.FC0123_BS_RESET.PVP23 LEPK.PRZEPLYW!!! - I_TAG
DR2.FC0123_OP.PV        P23 LEPK.PRZEPLYW!!! - CONTROL OUTPUT
DR2.FC0123_OUT_MODE.PVP23 LEPK.PRZEPLYW!!! - MODE_TAG
DR2.FC0123_PREACTIM.PVP23 LEPK.PRZEPLYW!!! - D_TAG
DR2.FC0123_SP.PV        P23 LEPK.PRZEPLYW!!! - SETPOINT
DR2.FC0160.PV              Q- WYDAJNOSC
DR2.FC0160_BS_GAIN.PVQ- WYDAJNOSC - P_TAG
DR2.FC0160_BS_RESET.PVQ- WYDAJNOSC - I_TAG
DR2.FC0160_OP.PV        Q- WYDAJNOSC - CONTROL OUTPUT
DR2.FC0160_OUT_MODE.PVQ- WYDAJNOSC - MODE_TAG
DR2.FC0160_PREACTIM.PVQ- WYDAJNOSC - D_TAG
DR2.FC0160_SP.PV        Q- WYDAJNOSC - SETPOINT
DR2.FC0160SP.PV          1 STR. ROPA RECYKL. (SP)
DR2.FC0161.PV              Q- WYDAJNOSC
DR2.FC0161_BS_GAIN.PVQ- WYDAJNOSC - P_TAG
DR2.FC0161_BS_RESET.PVQ- WYDAJNOSC - I_TAG
DR2.FC0161_OP.PV        Q- WYDAJNOSC - CONTROL OUTPUT
DR2.FC0161_OUT_MODE.PVQ- WYDAJNOSC - MODE_TAG
DR2.FC0161_PREACTIM.PVQ- WYDAJNOSC - D_TAG
DR2.FC0161_SP.PV        Q- WYDAJNOSC - SETPOINT
DR2.FC0161SP.PV          2 STR. ROPA RECYKL. (SP)
DR2.FC0171.PV              A20 DO K4
DR2.FC0171_BS_GAIN.PVA20 DO K4 - P_TAG
DR2.FC0171_BS_RESET.PVA20 DO K4 - I_TAG
DR2.FC0171_OP.PV        A20 DO K4 - CONTROL OUTPUT
DR2.FC0171_OUT_MODE.PVA20 DO K4 - MODE_TAG
DR2.FC0171_PREACTIM.PVA20 DO K4 - D_TAG
DR2.FC0171_SP.PV        A20 DO K4 - SETPOINT
DR2.FC0172.PV              A20 OR.K-1
DR2.FC0172_BS_GAIN.PVA20 OR.K-1 - P_TAG
DR2.FC0172_BS_RESET.PVA20 OR.K-1 - I_TAG
DR2.FC0172_OP.PV        A20 OR.K-1 - CONTROL OUTPUT
DR2.FC0172_OUT_MODE.PVA20 OR.K-1 - MODE_TAG
DR2.FC0172_PREACTIM.PVA20 OR.K-1 - D_TAG
DR2.FC0172_SP.PV        A20 OR.K-1 - SETPOINT
DR2.FC0172SP.PV          K-1 OROS. (SP)
DR2.FC0206.PV              OR.22
DR2.FC0206_BS_GAIN.PVOR.22 - P_TAG
DR2.FC0206_BS_RESET.PVOR.22 - I_TAG
DR2.FC0206_OP.PV        OR.22 - CONTROL OUTPUT
DR2.FC0206_OUT_MODE.PVOR.22 - MODE_TAG
DR2.FC0206_PREACTIM.PVOR.22 - D_TAG
DR2.FC0206_SP.PV        OR.22 - SETPOINT
DR2.FC0206OUT.PV        OROS.22 (OUT)
DR2.FC0206SP.PV          OROS.22 (SP)
DR2.FC0207.PV              OR.32
DR2.FC0207_BS_GAIN.PVOR.32 - P_TAG
DR2.FC0207_BS_RESET.PVOR.32 - I_TAG
DR2.FC0207_OP.PV        OR.32 - CONTROL OUTPUT
DR2.FC0207_OUT_MODE.PVOR.32 - MODE_TAG
DR2.FC0207_PREACTIM.PVOR.32 - D_TAG
DR2.FC0207_SP.PV        OR.32 - SETPOINT
DR2.FC0207OUT.PV        OROS.32 (OUT)
DR2.FC0207SP.PV          OROS.32 (SP)
DR2.FC0208.PV              OR.42
DR2.FC0208_BS_GAIN.PVOR.42 - P_TAG
DR2.FC0208_BS_RESET.PVOR.42 - I_TAG
DR2.FC0208_OP.PV        OR.42 - CONTROL OUTPUT
DR2.FC0208_OUT_MODE.PVOR.42 - MODE_TAG
DR2.FC0208_PREACTIM.PVOR.42 - D_TAG
DR2.FC0208_SP.PV        OR.42 - SETPOINT
DR2.FC0208OUT.PV        OROS.42 (OUT)
DR2.FC0208SP.PV          OROS.42 (SP)
DR2.FC0211.PV              A22 PROD.
DR2.FC0211_BS_GAIN.PVA22 PROD. - P_TAG
DR2.FC0211_BS_RESET.PVA22 PROD. - I_TAG
DR2.FC0211_OP.PV        A22 PROD. - CONTROL OUTPUT
DR2.FC0211_OUT_MODE.PVA22 PROD. - MODE_TAG
DR2.FC0211_PREACTIM.PVA22 PROD. - D_TAG
DR2.FC0211_SP.PV        A22 PROD. - SETPOINT
DR2.FC0211SP.PV          A22 PROD. (SP)
DR2.FC0212.PV              ZRASZANIE ZLOZA K-2
DR2.FC0212_BS_GAIN.PVZRASZANIE ZLOZA K-2 - P_TAG
DR2.FC0212_BS_RESET.PVZRASZANIE ZLOZA K-2 - I_TAG
DR2.FC0212_OP.PV        ZRASZANIE ZLOZA K-2 - CONTROL OUTPUT
DR2.FC0212_OUT_MODE.PVZRASZANIE ZLOZA K-2 - MODE_TAG
DR2.FC0212_PREACTIM.PVZRASZANIE ZLOZA K-2 - D_TAG
DR2.FC0212_SP.PV        ZRASZANIE ZLOZA K-2 - SETPOINT
DR2.FC0212_SQR.PV      ZRASZANIE ZLOZA K-2
DR2.FC0212OUT.PV        ZR. ZLOZA K-2 (OUT)
DR2.FC0212SP.PV          ZRASZANIE ZLOZA K-2 (SP)
DR2.FC0213.PV              A23 PROD
DR2.FC0213_BS_GAIN.PVA23 PROD - P_TAG
DR2.FC0213_BS_RESET.PVA23 PROD - I_TAG
DR2.FC0213_OP.PV        A23 PROD - CONTROL OUTPUT
DR2.FC0213_OUT_MODE.PVA23 PROD - MODE_TAG
DR2.FC0213_PREACTIM.PVA23 PROD - D_TAG
DR2.FC0213_SP.PV        A23 PROD - SETPOINT
DR2.FC0213SP.PV          A23 PROD. (SP)
DR2.FC0214.PV              A24 PROD
DR2.FC0214_BS_GAIN.PVA24 PROD - P_TAG
DR2.FC0214_BS_RESET.PVA24 PROD - I_TAG
DR2.FC0214_OP.PV        A24 PROD - CONTROL OUTPUT
DR2.FC0214_OUT_MODE.PVA24 PROD - MODE_TAG
DR2.FC0214_PREACTIM.PVA24 PROD - D_TAG
DR2.FC0214_SP.PV        A24 PROD - SETPOINT
DR2.FC0214OUT.PV        A24 PROD (OUT)
DR2.FC0214SP.PV          A24 PROD (SP)
DR2.FC0215.PV              OROS.12
DR2.FC0215_BS_GAIN.PVOROS.12 - P_TAG
DR2.FC0215_BS_RESET.PVOROS.12 - I_TAG
DR2.FC0215_OP.PV        OROS.12 - CONTROL OUTPUT
DR2.FC0215_OUT_MODE.PVOROS.12 - MODE_TAG
DR2.FC0215_PREACTIM.PVOROS.12 - D_TAG
DR2.FC0215_SP.PV        OROS.12 - SETPOINT
DR2.FC0215OUT.PV        OROS.12 (OUT)
DR2.FC0215SP.PV          OROS.12 (SP)
DR2.FC0216.PV              A-21
DR2.FC0216_BS_GAIN.PVA-21 - P_TAG
DR2.FC0216_BS_RESET.PVA-21 - I_TAG
DR2.FC0216_OP.PV        A-21 - CONTROL OUTPUT
DR2.FC0216_OUT_MODE.PVA-21 - MODE_TAG
DR2.FC0216_PREACTIM.PVA-21 - D_TAG
DR2.FC0216_SP.PV        A-21 - SETPOINT
DR2.FC0300.PV              Z-19 SLOPY
DR2.FC0300_BS_GAIN.PVZ-19 SLOPY - P_TAG
DR2.FC0300_BS_RESET.PVZ-19 SLOPY - I_TAG
DR2.FC0300_OP.PV        Z-19 SLOPY - CONTROL OUTPUT
DR2.FC0300_OUT_MODE.PVZ-19 SLOPY - MODE_TAG
DR2.FC0300_PREACTIM.PVZ-19 SLOPY - D_TAG
DR2.FC0300_SP.PV        Z-19 SLOPY - SETPOINT
DR2.FC0305.PV              OR.15
DR2.FC0305_BS_GAIN.PVOR.15 - P_TAG
DR2.FC0305_BS_RESET.PVOR.15 - I_TAG
DR2.FC0305_OP.PV        OR.15 - CONTROL OUTPUT
DR2.FC0305_OUT_MODE.PVOR.15 - MODE_TAG
DR2.FC0305_PREACTIM.PVOR.15 - D_TAG
DR2.FC0305_SP.PV        OR.15 - SETPOINT
DR2.FC0305OUT.PV        OR.15 (OUT)
DR2.FC0305SP.PV          OR.15 (SP)
DR2.FC0306.PV              OR.25
DR2.FC0306_BS_GAIN.PVOR.25 - P_TAG
DR2.FC0306_BS_RESET.PVOR.25 - I_TAG
DR2.FC0306_OP.PV        OR.25 - CONTROL OUTPUT
DR2.FC0306_OUT_MODE.PVOR.25 - MODE_TAG
DR2.FC0306_PREACTIM.PVOR.25 - D_TAG
DR2.FC0306_SP.PV        OR.25 - SETPOINT
DR2.FC0306OUT.PV        OR.25 (OUT)
DR2.FC0306SP.PV          OR.25 (SP)
DR2.FC0307.PV              OR.35
DR2.FC0307_BS_GAIN.PVOR.35 - P_TAG
DR2.FC0307_BS_RESET.PVOR.35 - I_TAG
DR2.FC0307_OP.PV        OR.35 - CONTROL OUTPUT
DR2.FC0307_OUT_MODE.PVOR.35 - MODE_TAG
DR2.FC0307_PREACTIM.PVOR.35 - D_TAG
DR2.FC0307_SP.PV        OR.35 - SETPOINT
DR2.FC0307OUT.PV        OR.35 (OUT)
DR2.FC0307SP.PV          OR.35 (SP)
DR2.FC0311.PV              ZR.2 ZLOZA
DR2.FC0311_BS_GAIN.PVZR.2 ZLOZA - P_TAG
DR2.FC0311_BS_RESET.PVZR.2 ZLOZA - I_TAG
DR2.FC0311_OP.PV        ZR.2 ZLOZA - CONTROL OUTPUT
DR2.FC0311_OUT_MODE.PVZR.2 ZLOZA - MODE_TAG
DR2.FC0311_PREACTIM.PVZR.2 ZLOZA - D_TAG
DR2.FC0311_SP.PV        ZR.2 ZLOZA - SETPOINT
DR2.FC0311OUT.PV        ZR. 2 ZLOZA (OUT)
DR2.FC0311SP.PV          ZR. 2 ZLOZA (SP)
DR2.FC0312.PV              P25 PROD
DR2.FC0312_BS_GAIN.PVP25 PROD - P_TAG
DR2.FC0312_BS_RESET.PVP25 PROD - I_TAG
DR2.FC0312_OP.PV        P25 PROD - CONTROL OUTPUT
DR2.FC0312_OUT_MODE.PVP25 PROD - MODE_TAG
DR2.FC0312_PREACTIM.PVP25 PROD - D_TAG
DR2.FC0312_SP.PV        P25 PROD - SETPOINT
DR2.FC0314.PV              QUENCH K5
DR2.FC0314_BS_GAIN.PVQUENCH K5 - P_TAG
DR2.FC0314_BS_RESET.PVQUENCH K5 - I_TAG
DR2.FC0314_OP.PV        QUENCH K5 - CONTROL OUTPUT
DR2.FC0314_OUT_MODE.PVQUENCH K5 - MODE_TAG
DR2.FC0314_PREACTIM.PVQUENCH K5 - D_TAG
DR2.FC0314_SP.PV        QUENCH K5 - SETPOINT
DR2.FC0315.PV              P20 PROD
DR2.FC0315_BS_GAIN.PVP20 PROD - P_TAG
DR2.FC0315_BS_RESET.PVP20 PROD - I_TAG
DR2.FC0315_OP.PV        P20 PROD - CONTROL OUTPUT
DR2.FC0315_OUT_MODE.PVP20 PROD - MODE_TAG
DR2.FC0315_PREACTIM.PVP20 PROD - D_TAG
DR2.FC0315_SP.PV        P20 PROD - SETPOINT
DR2.FC0317.PV              P21 PROD
DR2.FC0317_BS_GAIN.PVP21 PROD - P_TAG
DR2.FC0317_BS_RESET.PVP21 PROD - I_TAG
DR2.FC0317_OP.PV        P21 PROD - CONTROL OUTPUT
DR2.FC0317_OUT_MODE.PVP21 PROD - MODE_TAG
DR2.FC0317_PREACTIM.PVP21 PROD - D_TAG
DR2.FC0317_SP.PV        P21 PROD - SETPOINT
DR2.FC0317OUT.PV        P21 PROD (OUT)
DR2.FC0317SP.PV          P21 PROD (SP)
DR2.FC0319.PV              P22 PROD
DR2.FC0319_BS_GAIN.PVP22 PROD - P_TAG
DR2.FC0319_BS_RESET.PVP22 PROD - I_TAG
DR2.FC0319_OP.PV        P22 PROD - CONTROL OUTPUT
DR2.FC0319_OUT_MODE.PVP22 PROD - MODE_TAG
DR2.FC0319_PREACTIM.PVP22 PROD - D_TAG
DR2.FC0319_SP.PV        P22 PROD - SETPOINT
DR2.FC0319OUT.PV        P22 PROD (OUT)
DR2.FC0319SP.PV          P22 PROD (SP)
DR2.FC0321.PV              P23 PROD
DR2.FC0321_BS_GAIN.PVP23 PROD - P_TAG
DR2.FC0321_BS_RESET.PVP23 PROD - I_TAG
DR2.FC0321_OP.PV        P23 PROD - CONTROL OUTPUT
DR2.FC0321_OUT_MODE.PVP23 PROD - MODE_TAG
DR2.FC0321_PREACTIM.PVP23 PROD - D_TAG
DR2.FC0321_SP.PV        P23 PROD - SETPOINT
DR2.FC0321OUT.PV        P23 PROD (OUT)
DR2.FC0321SP.PV          P23 PROD (SP)
DR2.FC0323.PV              P24 PROD
DR2.FC0323_BS_GAIN.PVP24 PROD - P_TAG
DR2.FC0323_BS_RESET.PVP24 PROD - I_TAG
DR2.FC0323_OP.PV        P24 PROD - CONTROL OUTPUT
DR2.FC0323_OUT_MODE.PVP24 PROD - MODE_TAG
DR2.FC0323_PREACTIM.PVP24 PROD - D_TAG
DR2.FC0323_SP.PV        P24 PROD - SETPOINT
DR2.FC0323SP.PV          P24 PROD (SP)
DR2.FC0325.PV              PP-2 PROD
DR2.FC0325_BS_GAIN.PVPP-2 PROD - P_TAG
DR2.FC0325_BS_RESET.PVPP-2 PROD - I_TAG
DR2.FC0325_OP.PV        PP-2 PROD - CONTROL OUTPUT
DR2.FC0325_OUT_MODE.PVPP-2 PROD - MODE_TAG
DR2.FC0325_PREACTIM.PVPP-2 PROD - D_TAG
DR2.FC0325_SP.PV        PP-2 PROD - SETPOINT
DR2.FC0325SP.PV          PP-2 PROD (SP)
DR2.FC0327.PV              ZR.8 ZLOZA
DR2.FC0327_BS_GAIN.PVZR.8 ZLOZA - P_TAG
DR2.FC0327_BS_RESET.PVZR.8 ZLOZA - I_TAG
DR2.FC0327_OP.PV        ZR.8 ZLOZA - CONTROL OUTPUT
DR2.FC0327_OUT_MODE.PVZR.8 ZLOZA - MODE_TAG
DR2.FC0327_PREACTIM.PVZR.8 ZLOZA - D_TAG
DR2.FC0327_SP.PV        ZR.8 ZLOZA - SETPOINT
DR2.FC0327OUT.PV        ZR.8 ZLOZA (OUT)
DR2.FC0327SP.PV          ZR.8 ZLOZA (SP)
DR2.FC0328.PV              PP2 NA EC
DR2.FC0328_BS_GAIN.PVPP2 NA EC - P_TAG
DR2.FC0328_BS_RESET.PVPP2 NA EC - I_TAG
DR2.FC0328_OP.PV        PP2 NA EC - CONTROL OUTPUT
DR2.FC0328_OUT_MODE.PVPP2 NA EC - MODE_TAG
DR2.FC0328_PREACTIM.PVPP2 NA EC - D_TAG
DR2.FC0328_SP.PV        PP2 NA EC - SETPOINT
DR2.FC0328SP.PV          PP2 NA EC (SP)
DR2.FC0331.PV              GUDRON
DR2.FC0331_BS_GAIN.PVGUDRON - P_TAG
DR2.FC0331_BS_RESET.PVGUDRON - I_TAG
DR2.FC0331_OP.PV        GUDRON - CONTROL OUTPUT
DR2.FC0331_OUT_MODE.PVGUDRON - MODE_TAG
DR2.FC0331_PREACTIM.PVGUDRON - D_TAG
DR2.FC0331_SP.PV        GUDRON - SETPOINT
DR2.FC0333.PV               Z-19 KONDENSAT
DR2.FC0333_BS_GAIN.PV Z-19 KONDENSAT - P_TAG
DR2.FC0333_BS_RESET.PV Z-19 KONDENSAT - I_TAG
DR2.FC0333_OP.PV         Z-19 KONDENSAT - CONTROL OUTPUT
DR2.FC0333_OUT_MODE.PV Z-19 KONDENSAT - MODE_TAG
DR2.FC0333_PREACTIM.PV Z-19 KONDENSAT - D_TAG
DR2.FC0333_SP.PV         Z-19 KONDENSAT - SETPOINT
DR2.FC0441.PV              REFL.K-4
DR2.FC0441_BS_GAIN.PVREFL.K-4 - P_TAG
DR2.FC0441_BS_RESET.PVREFL.K-4 - I_TAG
DR2.FC0441_OP.PV        REFL.K-4 - CONTROL OUTPUT
DR2.FC0441_OUT_MODE.PVREFL.K-4 - MODE_TAG
DR2.FC0441_PREACTIM.PVREFL.K-4 - D_TAG
DR2.FC0441_SP.PV        REFL.K-4 - SETPOINT
DR2.FC0441OUT.PV        K-4 REFLUX (OUT)
DR2.FC0441SP.PV          REFL.K-4 (SP)
DR2.FC0481.PV              REFL.K-8
DR2.FC0481_BS_GAIN.PVREFL.K-8 - P_TAG
DR2.FC0481_BS_RESET.PVREFL.K-8 - I_TAG
DR2.FC0481_OP.PV        REFL.K-8 - CONTROL OUTPUT
DR2.FC0481_OUT_MODE.PVREFL.K-8 - MODE_TAG
DR2.FC0481_PREACTIM.PVREFL.K-8 - D_TAG
DR2.FC0481_SP.PV        REFL.K-8 - SETPOINT
DR2.FC0481OUT.PV        K-8 REFLUX (OUT)
DR2.FC0481SP.PV          REFL.K-8 (SP)
DR2.FC0501.PV              WODY Z-25 DO EH I STR
DR2.FC0501_BS_GAIN.PVWODY Z-25 DO EH I STR - P_TAG
DR2.FC0501_BS_RESET.PVWODY Z-25 DO EH I STR - I_TAG
DR2.FC0501_OP.PV        WODY Z-25 DO EH I STR - CONTROL OUTPUT
DR2.FC0501_OUT_MODE.PVWODY Z-25 DO EH I STR - MODE_TAG
DR2.FC0501_PREACTIM.PVWODY Z-25 DO EH I STR - D_TAG
DR2.FC0501_SP.PV        WODY Z-25 DO EH I STR - SETPOINT
DR2.FC0501_SQR.PV      WODY Z-25 DO EH I STR
DR2.FC0502.PV              WODY Z-25 DO EH II STR
DR2.FC0502_BS_GAIN.PVWODY Z-25 DO EH II STR - P_TAG
DR2.FC0502_BS_RESET.PVWODY Z-25 DO EH II STR - I_TAG
DR2.FC0502_OP.PV        WODY Z-25 DO EH II STR - CONTROL OUTPUT
DR2.FC0502_OUT_MODE.PVWODY Z-25 DO EH II STR - MODE_TAG
DR2.FC0502_PREACTIM.PVWODY Z-25 DO EH II STR - D_TAG
DR2.FC0502_SP.PV        WODY Z-25 DO EH II STR - SETPOINT
DR2.FC0502_SQR.PV      WODY Z-25 DO EH II STR
DR2.FC0514.PV              GOP DO PC-1
DR2.FC0514_BS_GAIN.PVGOP DO PC-1 - P_TAG
DR2.FC0514_BS_RESET.PVGOP DO PC-1 - I_TAG
DR2.FC0514_OP.PV        GOP DO PC-1 - CONTROL OUTPUT
DR2.FC0514_OUT_MODE.PVGOP DO PC-1 - MODE_TAG
DR2.FC0514_PREACTIM.PVGOP DO PC-1 - D_TAG
DR2.FC0514_SP.PV        GOP DO PC-1 - SETPOINT
DR2.FC0517.PV              POW.MB-11
DR2.FC0517_BS_GAIN.PVPOW.MB-11 - P_TAG
DR2.FC0517_BS_RESET.PVPOW.MB-11 - I_TAG
DR2.FC0517_OP.PV        POW.MB-11 - CONTROL OUTPUT
DR2.FC0517_OUT_MODE.PVPOW.MB-11 - MODE_TAG
DR2.FC0517_PREACTIM.PVPOW.MB-11 - D_TAG
DR2.FC0517_SP.PV        POW.MB-11 - SETPOINT
DR2.FC0520.PV              PARA DO K-2
DR2.FC0520_AIN.PV      PARA DO K-2
DR2.FC0520_BS_GAIN.PVPARA DO K-2 - P_TAG
DR2.FC0520_BS_RESET.PVPARA DO K-2 - I_TAG
DR2.FC0520_OP.PV        PARA DO K-2 - CONTROL OUTPUT
DR2.FC0520_OUT_MODE.PVPARA DO K-2 - MODE_TAG
DR2.FC0520_PREACTIM.PVPARA DO K-2 - D_TAG
DR2.FC0520_SP.PV        PARA DO K-2 - SETPOINT
DR2.FC0531.PV              PARA DO K3/1
DR2.FC0531_AIN.PV      PARA DO K3/1
DR2.FC0531_BS_GAIN.PVPARA DO K3/1 - P_TAG
DR2.FC0531_BS_RESET.PVPARA DO K3/1 - I_TAG
DR2.FC0531_OP.PV        PARA DO K3/1 - CONTROL OUTPUT
DR2.FC0531_OUT_MODE.PVPARA DO K3/1 - MODE_TAG
DR2.FC0531_PREACTIM.PVPARA DO K3/1 - D_TAG
DR2.FC0531_SP.PV        PARA DO K3/1 - SETPOINT
DR2.FC0531SP.PV          PARA DO K3/1
DR2.FC0532.PV              PARA DO K3/2
DR2.FC0532_AIN.PV      PARA DO K3/2
DR2.FC0532_BS_GAIN.PVPARA DO K3/2 - P_TAG
DR2.FC0532_BS_RESET.PVPARA DO K3/2 - I_TAG
DR2.FC0532_OP.PV        PARA DO K3/2 - CONTROL OUTPUT
DR2.FC0532_OUT_MODE.PVPARA DO K3/2 - MODE_TAG
DR2.FC0532_PREACTIM.PVPARA DO K3/2 - D_TAG
DR2.FC0532_SP.PV        PARA DO K3/2 - SETPOINT
DR2.FC0532SP.PV          PARA DO K3/2
DR2.FC0533.PV              PARA DO K3/3
DR2.FC0533_AIN.PV      PARA DO K3/3
DR2.FC0533_BS_GAIN.PVPARA DO K3/3 - P_TAG
DR2.FC0533_BS_RESET.PVPARA DO K3/3 - I_TAG
DR2.FC0533_OP.PV        PARA DO K3/3 - CONTROL OUTPUT
DR2.FC0533_OUT_MODE.PVPARA DO K3/3 - MODE_TAG
DR2.FC0533_PREACTIM.PVPARA DO K3/3 - D_TAG
DR2.FC0533_SP.PV        PARA DO K3/3 - SETPOINT
DR2.FC0550.PV              PARA DO KUBA K-5
DR2.FC0550_BS_GAIN.PVPARA DO KUBA K-5 - P_TAG
DR2.FC0550_BS_RESET.PVPARA DO KUBA K-5 - I_TAG
DR2.FC0550_OP.PV        PARA DO KUBA K-5 - CONTROL OUTPUT
DR2.FC0550_OUT_MODE.PVPARA DO KUBA K-5 - MODE_TAG
DR2.FC0550_PREACTIM.PVPARA DO KUBA K-5 - D_TAG
DR2.FC0550_SP.PV        PARA DO KUBA K-5 - SETPOINT
DR2.FC0551.PV              PARA PRZEGRZANA K-12/2
DR2.FC0551_BS_GAIN.PVPARA PRZEGRZANA K-12/2 - P_TAG
DR2.FC0551_BS_RESET.PVPARA PRZEGRZANA K-12/2 - I_TAG
DR2.FC0551_OP.PV        PARA PRZEGRZANA K-12/2 - CONTROL OUTPUT
DR2.FC0551_OUT_MODE.PVPARA PRZEGRZANA K-12/2 - MODE_TAG
DR2.FC0551_PREACTIM.PVPARA PRZEGRZANA K-12/2 - D_TAG
DR2.FC0551_SP.PV        PARA PRZEGRZANA K-12/2 - SETPOINT
DR2.FC0552.PV              PARA PRZEGRZANA K-12/3
DR2.FC0552_BS_GAIN.PVPARA PRZEGRZANA K-12/3 - P_TAG
DR2.FC0552_BS_RESET.PVPARA PRZEGRZANA K-12/3 - I_TAG
DR2.FC0552_OP.PV        PARA PRZEGRZANA K-12/3 - CONTROL OUTPUT
DR2.FC0552_OUT_MODE.PVPARA PRZEGRZANA K-12/3 - MODE_TAG
DR2.FC0552_PREACTIM.PVPARA PRZEGRZANA K-12/3 - D_TAG
DR2.FC0552_SP.PV        PARA PRZEGRZANA K-12/3 - SETPOINT
DR2.FC0553.PV              PARA DO K-12/4
DR2.FC0553_BS_GAIN.PVPARA DO K-12/4 - P_TAG
DR2.FC0553_BS_RESET.PVPARA DO K-12/4 - I_TAG
DR2.FC0553_OP.PV        PARA DO K-12/4 - CONTROL OUTPUT
DR2.FC0553_OUT_MODE.PVPARA DO K-12/4 - MODE_TAG
DR2.FC0553_PREACTIM.PVPARA DO K-12/4 - D_TAG
DR2.FC0553_SP.PV        PARA DO K-12/4 - SETPOINT
DR2.FC0559.PV              PARA PRZEGRZANA K-12/1
DR2.FC0559_BS_GAIN.PVPARA PRZEGRZANA K-12/1 - P_TAG
DR2.FC0559_BS_RESET.PVPARA PRZEGRZANA K-12/1 - I_TAG
DR2.FC0559_OP.PV        PARA PRZEGRZANA K-12/1 - CONTROL OUTPUT
DR2.FC0559_OUT_MODE.PVPARA PRZEGRZANA K-12/1 - MODE_TAG
DR2.FC0559_PREACTIM.PVPARA PRZEGRZANA K-12/1 - D_TAG
DR2.FC0559_SP.PV        PARA PRZEGRZANA K-12/1 - SETPOINT
DR2.FC0560.PV              GOP DO PC-2
DR2.FC0560_BS_GAIN.PVGOP DO PC-2 - P_TAG
DR2.FC0560_BS_RESET.PVGOP DO PC-2 - I_TAG
DR2.FC0560_OP.PV        GOP DO PC-2 - CONTROL OUTPUT
DR2.FC0560_OUT_MODE.PVGOP DO PC-2 - MODE_TAG
DR2.FC0560_PREACTIM.PVGOP DO PC-2 - D_TAG
DR2.FC0560_SP.PV        GOP DO PC-2 - SETPOINT
DR2.FC0580.PV              WODA SS.P1
DR2.FC0580_BS_GAIN.PVWODA SS.P1 - P_TAG
DR2.FC0580_BS_RESET.PVWODA SS.P1 - I_TAG
DR2.FC0580_OP.PV        WODA SS.P1 - CONTROL OUTPUT
DR2.FC0580_OUT_MODE.PVWODA SS.P1 - MODE_TAG
DR2.FC0580_PREACTIM.PVWODA SS.P1 - D_TAG
DR2.FC0580_SP.PV        WODA SS.P1 - SETPOINT
DR2.FC0589.PV              POW.DO PC-2
DR2.FC0589_BS_GAIN.PVPOW.DO PC-2 - P_TAG
DR2.FC0589_BS_RESET.PVPOW.DO PC-2 - I_TAG
DR2.FC0589_OP.PV        POW.DO PC-2 - CONTROL OUTPUT
DR2.FC0589_OUT_MODE.PVPOW.DO PC-2 - MODE_TAG
DR2.FC0589_PREACTIM.PVPOW.DO PC-2 - D_TAG
DR2.FC0589_SP.PV        POW.DO PC-2 - SETPOINT
DR2.FC6514.PV              GAZ OP. SKOMPENSOWANY
DR2.FC9010.PV               WSAD CALKOWITY
DR2.FC9010_BS_GAIN.PV WSAD CALKOWITY - P_TAG
DR2.FC9010_BS_RESET.PV WSAD CALKOWITY - I_TAG
DR2.FC9010_OP.PV         WSAD CALKOWITY - CONTROL OUTPUT
DR2.FC9010_OUT_MODE.PV WSAD CALKOWITY - MODE_TAG
DR2.FC9010_PREACTIM.PV WSAD CALKOWITY - D_TAG
DR2.FC9010_SP.PV         WSAD CALKOWITY - SETPOINT
DR2.FC9021.PV              PC-1 WSAD
DR2.FC9021_.PV             PC-1 WSAD
DR2.FC9021_BS_GAIN.PVPC-1 WSAD - P_TAG
DR2.FC9021_BS_RESET.PVPC-1 WSAD - I_TAG
DR2.FC9021_OP.PV        PC-1 WSAD - CONTROL OUTPUT
DR2.FC9021_OUT_MODE.PVPC-1 WSAD - MODE_TAG
DR2.FC9021_PREACTIM.PVPC-1 WSAD - D_TAG
DR2.FC9021_SP.PV        PC-1 WSAD - SETPOINT
DR2.FC9031.PV              PC-2 WSAD
DR2.FC9031_BS_GAIN.PVPC-2 WSAD - P_TAG
DR2.FC9031_BS_RESET.PVPC-2 WSAD - I_TAG
DR2.FC9031_OP.PV        PC-2 WSAD - CONTROL OUTPUT
DR2.FC9031_OUT_MODE.PVPC-2 WSAD - MODE_TAG
DR2.FC9031_PREACTIM.PVPC-2 WSAD - D_TAG
DR2.FC9031_SP.PV        PC-2 WSAD - SETPOINT
DR2.FC9441_OP.PV        REG.PRZEP.REF.WEW DO KAS 
DR2.FC9441_SP.PV        REG.PRZEP.REF.WEW DO KAS 
DR2.FCS0021.PV            WEJ.PROD.NA PC-1 STR.1
DR2.FCS0021_BS_GAIN.PVWEJ.PROD.NA PC-1 STR.1 - P_TAG
DR2.FCS0021_BS_RESET.PVWEJ.PROD.NA PC-1 STR.1 - I_TAG
DR2.FCS0021_OP.PV      WEJ.PROD.NA PC-1 STR.1 - CONTROL OUTPUT
DR2.FCS0021_OUT_MODE.PVWEJ.PROD.NA PC-1 STR.1 - MODE_TAG
DR2.FCS0021_PREACTIM.PVWEJ.PROD.NA PC-1 STR.1 - D_TAG
DR2.FCS0021_SP.PV      WEJ.PROD.NA PC-1 STR.1 - SETPOINT
DR2.FCS0021_SQR.PV    WEJ.PROD.NA PC-1 STR.1
DR2.FCS0022.PV            WEJ.PROD.NA PC-1 STR.2
